id,title,description,tile,start,end,time_diff_days,notification_type
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,21a22ef9-3c5f-41b8-a1cf-e343dbd60e5f,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,3e24518c-bdef-48c4-ab17-e8d626719fdd,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,dfad44b6-0043-4883-9a2a-3295fef67fb7,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,7b1b86ec-7310-458e-8c39-12ab8f6c4b83,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,ab6f368a-ef10-4f03-9d4c-222fc0056287,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,74d8f5ad-61c2-4683-a14a-6efb06247571,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,aeaafeb6-a152-480b-9044-96bb238c16ed,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,6b92aad9-364a-4a79-80da-27212c5d150b,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,09a1719f-a47b-4556-8d6e-34b4f28a455c,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,59be91b9-4dd4-461a-b832-907656fb5201,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,3c8bdd6e-6c38-408e-b671-dfe5871482b8,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,87e10534-6761-4a7f-986e-7b3531934d64,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,7bebb46b-1b2a-478c-886e-f7a167f0ee83,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,dcd733f8-3162-4f09-b669-e34720fd75b1,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,e44a8d8c-00c1-4474-9ea9-dd3e2ccb7a5c,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,7d182390-6cfe-4b0d-9a65-07cdc3b1698f,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,854a4b6f-009c-4bcf-b03f-5167bfb9c94a,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,f30dd8dc-0d8f-463e-b239-cee65b90b748,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,a593e817-45dc-439b-8aba-af4db8ced73c,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,f4f8ff1e-8143-4a22-bfe2-6a465de14692,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,0c339bf6-ea3a-4ed4-a132-a28c1bbfd98c,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,48d0ccbf-fe40-4116-a1b4-7d1dddea5430,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,1ee3b5e0-0d6f-4b69-babe-f538791e407f,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,4f4a6182-0614-4cad-96bf-edef4467930d,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,7c418512-1e37-495f-aec2-a88d03754aad,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,aa63685d-bbfb-4c87-a5b5-65dc382b06e0,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,a2e6e60c-ea61-4ee6-a4da-c13bf2dd0915,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,16668076-0a54-4762-a553-3884ab489351,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,f428c25d-8361-43d5-bfe7-4b13d21953d4,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,289c7aba-913b-4ad6-be57-88b540e82a7c,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,eb4448a4-bbbc-44f9-957c-9a7972571f80,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,a2f881b8-e2a5-4138-9b17-382b9c49c58c,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,55ccd57f-e62a-4b46-84f3-32b85b3a4f2a,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,989af75c-9999-4673-bfb4-18e71693f996,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,dda834b4-d8c9-4d7f-b9cd-5c7985e79829,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,14697810-c57d-4e8b-8092-26c9bd8249f2,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,70c71721-2e5f-489c-9c50-143f4e08a5be,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,46f54c6e-3a9b-4208-a4c7-1bec297d7f61,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,5dc2de0b-6b33-414d-b45a-f50a96704942,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,36d28453-a0d7-4a59-9e5b-eba992dd35b2,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,2f7bd255-3df1-44c1-ab92-a29bdff8fa97,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,90797535-2099-4f5a-94f5-5c30ee2f639e,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,756170e6-03aa-413a-b89b-46ac154ff2d6,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,df172458-5f5f-46e8-a1fa-8b138c2a6c5c,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,2d624dcc-03c4-47f1-850c-0491c8737618,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,2ddc3be5-7a37-44a3-a927-3d1273802c1f,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,52f9586f-82de-447f-bcd3-32dbb4614c6d,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,a5b2d2f1-a7f5-48e0-a849-e6edc5a6bd94,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,c0d72a6c-fbd4-44a4-afec-644194c3fee3,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,4e64f0ee-281b-49a4-91e5-2d133066ca42,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,25896630-7985-4589-8df2-6b9352404671,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,54a33e47-41be-4126-b47f-c580659b8f81,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,f7cce1aa-3eaa-4b6d-beff-65b60fa50c6a,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,b8dde3ee-088f-4d06-996b-0f5d60387a53,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,1f875b50-eafd-403a-93bf-a77f4abcef90,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,f1fda119-9301-4642-b33f-2f42ac48195b,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,7cdf2449-074d-4fac-9983-6dd5009092d4,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,00e8ab33-78fe-4e6f-bf51-29ab4561f78d,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,d20fc527-e79c-47bd-93c6-fec6d0bb7128,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,24dd0739-d909-4265-97a6-f77e981231f0,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,abdec11e-7a64-4fce-bb3c-448e15c2e110,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,aabec11d-0285-48ce-9286-e8d716683444,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,b2542fc2-f2fc-4b33-b8d1-3e6e3d77e4b7,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,2654ffea-593f-48db-933b-7b918f43abfc,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,9a81d3d1-fc33-44a3-a245-524f7b9a5dba,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,27620e94-6892-4673-b070-cfecc4bd32a7,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,7c231015-fb7c-43b4-a810-5ab1a5292675,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,128ef70c-be04-43e7-9836-5734a2f70e16,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,157b5645-96bb-4f50-a0a3-91d7d27797f2,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,b9f1b669-f1c2-45fd-bf21-6d1e2500d151,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,e12a3e56-ea34-4b8c-a9f7-fda6529f9a1f,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,c51e7fba-bad1-4c81-9342-18a02b637d1e,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
