Start Timestamp,Subject Area Name,Source Path,Dashboard Name,Dashboard Page,Error Text,User Name,title,Error Category,Stakeholder Classification,Parsed Dashboard Name
2022-12-01 17:54:43.000,"Inventory Balances - Latest Snapshot, Sales",/shared/Regional Analytics/Northeast Region/Region Share/Level_4_Inventory_Finder_gm/Level 4 Sales,/shared/Regional Analytics/Northeast Region/Region Share/Level_4_Inventory_Finder_gm,page 1,[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 65822722] No connection configuration is specified for DriverClass or JndiName parameters - Cause: No conneciton configuration is specified Action: C,CL085848,Business Analyst,Service & Connectivity Errors,Critical System Failures,Level 4 Sales
2022-12-01 17:55:58.000,"Inventory Balances - Latest Snapshot, Sales",/shared/Regional Analytics/Northeast Region/Region Share/Level_4_Inventory_Finder_gm/Level 4 Sales,/shared/Regional Analytics/Northeast Region/Region Share/Level_4_Inventory_Finder_gm,page 1,[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 65822722] No connection configuration is specified for DriverClass or JndiName parameters - Cause: No conneciton configuration is specified Action: C,CL085848,Business Analyst,Service & Connectivity Errors,Critical System Failures,Level 4 Sales
2022-12-01 17:56:05.000,"Inventory Balances - Latest Snapshot, Sales",/shared/Regional Analytics/Northeast Region/Region Share/Level_4_Inventory_Finder_gm/Level 4 Sales,/shared/Regional Analytics/Northeast Region/Region Share/Level_4_Inventory_Finder_gm,page 1,[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 65822722] No connection configuration is specified for DriverClass or JndiName parameters - Cause: No conneciton configuration is specified Action: C,CL085848,Business Analyst,Service & Connectivity Errors,Critical System Failures,Level 4 Sales
2022-12-01 17:57:01.000,"Inventory Balances - Latest Snapshot, Sales",/shared/Regional Analytics/Northeast Region/Region Share/Level_4_Inventory_Finder_gm/Level 4 Sales,/shared/Regional Analytics/Northeast Region/Region Share/Level_4_Inventory_Finder_gm,page 1,[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 65822722] No connection configuration is specified for DriverClass or JndiName parameters - Cause: No conneciton configuration is specified Action: C,CL085848,Business Analyst,Service & Connectivity Errors,Critical System Failures,Level 4 Sales
2022-12-01 17:57:01.000,"Inventory Balances - Latest Snapshot, Sales",/shared/Regional Analytics/Northeast Region/Region Share/Level_4_Inventory_Finder_gm/Level 4 Sales,/shared/Regional Analytics/Northeast Region/Region Share/Level_4_Inventory_Finder_gm,page 1,[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 65822722] No connection configuration is specified for DriverClass or JndiName parameters - Cause: No conneciton configuration is specified Action: C,CL085848,Business Analyst,Service & Connectivity Errors,Critical System Failures,Level 4 Sales
2022-12-01 18:00:56.000,"Inventory Balances - Latest Snapshot, Sales",/shared/Regional Analytics/Northeast Region/Region Share/Level_4_Inventory_Finder_gm/Level 4 Sales,Untitled Dashboard,No Page,[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 65822722] No connection configuration is specified for DriverClass or JndiName parameters - Cause: No conneciton configuration is specified Action: C,CL085848,Business Analyst,Service & Connectivity Errors,Critical System Failures,Level 4 Sales
2022-12-01 18:00:56.000,"Inventory Balances - Latest Snapshot, Sales",/shared/Regional Analytics/Northeast Region/Region Share/Level_4_Inventory_Finder_gm/Level 4 Sales,Untitled Dashboard,No Page,[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 65822722] No connection configuration is specified for DriverClass or JndiName parameters - Cause: No conneciton configuration is specified Action: C,CL085848,Business Analyst,Service & Connectivity Errors,Critical System Failures,Level 4 Sales
2022-12-01 18:01:29.000,"Inventory Balances - Latest Snapshot, Sales",/shared/Regional Analytics/Northeast Region/Region Share/Level_4_Inventory_Finder_gm/Level 4 Sales,/shared/Regional Analytics/Northeast Region/Region Share/Level_4_Inventory_Finder_gm,page 1,[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 65822722] No connection configuration is specified for DriverClass or JndiName parameters - Cause: No conneciton configuration is specified Action: C,CL085848,Business Analyst,Service & Connectivity Errors,Critical System Failures,Level 4 Sales
2022-12-01 18:01:29.000,"Inventory Balances - Latest Snapshot, Sales",/shared/Regional Analytics/Northeast Region/Region Share/Level_4_Inventory_Finder_gm/Level 4 Sales,/shared/Regional Analytics/Northeast Region/Region Share/Level_4_Inventory_Finder_gm,page 1,[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 65822722] No connection configuration is specified for DriverClass or JndiName parameters - Cause: No conneciton configuration is specified Action: C,CL085848,Business Analyst,Service & Connectivity Errors,Critical System Failures,Level 4 Sales
2022-12-01 18:01:31.000,"Inventory Balances - Latest Snapshot, Sales",/shared/Regional Analytics/Northeast Region/Region Share/Level_4_Inventory_Finder_gm/Level 4 Sales,/shared/Regional Analytics/Northeast Region/Region Share/Level_4_Inventory_Finder_gm,page 1,[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 65822722] No connection configuration is specified for DriverClass or JndiName parameters - Cause: No conneciton configuration is specified Action: C,CL085848,Business Analyst,Service & Connectivity Errors,Critical System Failures,Level 4 Sales
2022-12-01 18:02:55.000,"Inventory Balances - Latest Snapshot, Sales",/shared/Regional Analytics/Northeast Region/Region Share/Level_4_Inventory_Finder_gm/Level 4 Sales,Untitled Dashboard,No Page,[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 65822722] No connection configuration is specified for DriverClass or JndiName parameters - Cause: No conneciton configuration is specified Action: C,CL085848,Business Analyst,Service & Connectivity Errors,Critical System Failures,Level 4 Sales
2022-12-01 18:02:55.000,"Inventory Balances - Latest Snapshot, Sales",/shared/Regional Analytics/Northeast Region/Region Share/Level_4_Inventory_Finder_gm/Level 4 Sales,Untitled Dashboard,No Page,[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 65822722] No connection configuration is specified for DriverClass or JndiName parameters - Cause: No conneciton configuration is specified Action: C,CL085848,Business Analyst,Service & Connectivity Errors,Critical System Failures,Level 4 Sales
2022-12-01 18:03:08.000,"Inventory Balances - Latest Snapshot, Sales",/shared/Regional Analytics/Northeast Region/Region Share/Level_4_Inventory_Finder_gm/Level 4 Sales,/shared/Regional Analytics/Northeast Region/Region Share/Level_4_Inventory_Finder_gm,page 1,[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 65822722] No connection configuration is specified for DriverClass or JndiName parameters - Cause: No conneciton configuration is specified Action: C,CL085848,Business Analyst,Service & Connectivity Errors,Critical System Failures,Level 4 Sales
2022-12-01 18:07:58.000,"Inventory Balances - Latest Snapshot, Sales",/shared/Regional Analytics/Northeast Region/Region Share/Level_4_Inventory_Finder_gm/Level 4 Sales,Untitled Dashboard,No Page,[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 65822722] No connection configuration is specified for DriverClass or JndiName parameters - Cause: No conneciton configuration is specified Action: C,CL085848,Business Analyst,Service & Connectivity Errors,Critical System Failures,Level 4 Sales
2022-12-01 18:07:58.000,"Inventory Balances - Latest Snapshot, Sales",/shared/Regional Analytics/Northeast Region/Region Share/Level_4_Inventory_Finder_gm/Level 4 Sales,Untitled Dashboard,No Page,[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 65822722] No connection configuration is specified for DriverClass or JndiName parameters - Cause: No conneciton configuration is specified Action: C,CL085848,Business Analyst,Service & Connectivity Errors,Critical System Failures,Level 4 Sales
2022-12-01 18:08:43.000,"Inventory Balances - Latest Snapshot, Sales",/shared/Regional Analytics/Northeast Region/Region Share/Level_4_Inventory_Finder_gm/Level 4 Sales,Untitled Dashboard,No Page,[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 65822722] No connection configuration is specified for DriverClass or JndiName parameters - Cause: No conneciton configuration is specified Action: C,CL085848,Business Analyst,Service & Connectivity Errors,Critical System Failures,Level 4 Sales
2022-12-01 18:09:01.000,"Inventory Balances - Latest Snapshot, Sales",/shared/Regional Analytics/Northeast Region/Region Share/Level_4_Inventory_Finder_gm/Level 4 Sales,Untitled Dashboard,No Page,[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 65822722] No connection configuration is specified for DriverClass or JndiName parameters - Cause: No conneciton configuration is specified Action: C,CL085848,Business Analyst,Service & Connectivity Errors,Critical System Failures,Level 4 Sales
2022-12-01 18:09:15.000,"Inventory Balances - Latest Snapshot, Sales",/shared/Regional Analytics/Northeast Region/Region Share/Level_4_Inventory_Finder_gm/Level 4 Sales,Untitled Dashboard,No Page,[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 65822722] No connection configuration is specified for DriverClass or JndiName parameters - Cause: No conneciton configuration is specified Action: C,CL085848,Business Analyst,Service & Connectivity Errors,Critical System Failures,Level 4 Sales
2022-12-01 18:09:15.000,"Inventory Balances - Latest Snapshot, Sales",/shared/Regional Analytics/Northeast Region/Region Share/Level_4_Inventory_Finder_gm/Level 4 Sales,Untitled Dashboard,No Page,[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 65822722] No connection configuration is specified for DriverClass or JndiName parameters - Cause: No conneciton configuration is specified Action: C,CL085848,Business Analyst,Service & Connectivity Errors,Critical System Failures,Level 4 Sales
2022-12-01 18:09:20.000,"Inventory Balances - Latest Snapshot, Sales",/shared/Regional Analytics/Northeast Region/Region Share/Level_4_Inventory_Finder_gm/Level 4 Sales,Untitled Dashboard,No Page,[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 65822722] No connection configuration is specified for DriverClass or JndiName parameters - Cause: No conneciton configuration is specified Action: C,CL085848,Business Analyst,Service & Connectivity Errors,Critical System Failures,Level 4 Sales
2022-12-01 18:09:56.000,"Inventory Balances - Latest Snapshot, Sales",/shared/Regional Analytics/Northeast Region/Region Share/Level_4_Inventory_Finder_gm/Level 4 Sales,Untitled Dashboard,No Page,[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 65822722] No connection configuration is specified for DriverClass or JndiName parameters - Cause: No conneciton configuration is specified Action: C,CL085848,Business Analyst,Service & Connectivity Errors,Critical System Failures,Level 4 Sales
2022-12-01 18:09:56.000,"Inventory Balances - Latest Snapshot, Sales",/shared/Regional Analytics/Northeast Region/Region Share/Level_4_Inventory_Finder_gm/Level 4 Sales,Untitled Dashboard,No Page,[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 65822722] No connection configuration is specified for DriverClass or JndiName parameters - Cause: No conneciton configuration is specified Action: C,CL085848,Business Analyst,Service & Connectivity Errors,Critical System Failures,Level 4 Sales
2022-12-01 18:10:24.000,"Inventory Balances - Latest Snapshot, Sales",/shared/Regional Analytics/Northeast Region/Region Share/Level_4_Inventory_Finder_gm/Level 4 Sales,Untitled Dashboard,No Page,[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 65822722] No connection configuration is specified for DriverClass or JndiName parameters - Cause: No conneciton configuration is specified Action: C,CL085848,Business Analyst,Service & Connectivity Errors,Critical System Failures,Level 4 Sales
2022-12-01 18:10:24.000,"Inventory Balances - Latest Snapshot, Sales",/shared/Regional Analytics/Northeast Region/Region Share/Level_4_Inventory_Finder_gm/Level 4 Sales,Untitled Dashboard,No Page,[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 65822722] No connection configuration is specified for DriverClass or JndiName parameters - Cause: No conneciton configuration is specified Action: C,CL085848,Business Analyst,Service & Connectivity Errors,Critical System Failures,Level 4 Sales
2022-12-01 18:14:24.000,"Inventory Balances - Latest Snapshot, Sales",/shared/Regional Analytics/Northeast Region/Region Share/Level_4_Inventory_Finder_gm/Level 4 Sales,/shared/Regional Analytics/Northeast Region/Region Share/Level_4_Inventory_Finder_gm,page 1,[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 65822722] No connection configuration is specified for DriverClass or JndiName parameters - Cause: No conneciton configuration is specified Action: C,CL085848,Business Analyst,Service & Connectivity Errors,Critical System Failures,Level 4 Sales
2022-12-01 18:14:24.000,"Inventory Balances - Latest Snapshot, Sales",/shared/Regional Analytics/Northeast Region/Region Share/Level_4_Inventory_Finder_gm/Level 4 Sales,/shared/Regional Analytics/Northeast Region/Region Share/Level_4_Inventory_Finder_gm,page 1,[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 65822722] No connection configuration is specified for DriverClass or JndiName parameters - Cause: No conneciton configuration is specified Action: C,CL085848,Business Analyst,Service & Connectivity Errors,Critical System Failures,Level 4 Sales
2022-12-01 18:14:26.000,"Inventory Balances - Latest Snapshot, Sales",/shared/Regional Analytics/Northeast Region/Region Share/Level_4_Inventory_Finder_gm/Level 4 Sales,/shared/Regional Analytics/Northeast Region/Region Share/Level_4_Inventory_Finder_gm,page 1,[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 65822722] No connection configuration is specified for DriverClass or JndiName parameters - Cause: No conneciton configuration is specified Action: C,CL085848,Business Analyst,Service & Connectivity Errors,Critical System Failures,Level 4 Sales
2022-12-01 18:14:27.000,"Inventory Balances - Latest Snapshot, Sales",/shared/Regional Analytics/Northeast Region/Region Share/Level_4_Inventory_Finder_gm/Level 4 Sales,/shared/Regional Analytics/Northeast Region/Region Share/Level_4_Inventory_Finder_gm,page 1,[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 65822722] No connection configuration is specified for DriverClass or JndiName parameters - Cause: No conneciton configuration is specified Action: C,CL085848,Business Analyst,Service & Connectivity Errors,Critical System Failures,Level 4 Sales
2022-12-01 19:08:43.000,"Inventory Balances - Latest Snapshot, Sales",/shared/Regional Analytics/Northeast Region/Region Share/Level_4_Inventory_Finder_gm/Level 4 Sales,/shared/Regional Analytics/Northeast Region/Region Share/Level_4_Inventory_Finder_gm,page 1,[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 65822722] No connection configuration is specified for DriverClass or JndiName parameters - Cause: No conneciton configuration is specified Action: C,KH021302,Enterprise Analytics Analyst,Service & Connectivity Errors,Critical System Failures,Level 4 Sales
2022-12-01 19:08:43.000,"Inventory Balances - Latest Snapshot, Sales",/shared/Regional Analytics/Northeast Region/Region Share/Level_4_Inventory_Finder_gm/Level 4 Sales,/shared/Regional Analytics/Northeast Region/Region Share/Level_4_Inventory_Finder_gm,page 1,[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 65822722] No connection configuration is specified for DriverClass or JndiName parameters - Cause: No conneciton configuration is specified Action: C,KH021302,Enterprise Analytics Analyst,Service & Connectivity Errors,Critical System Failures,Level 4 Sales
2022-12-01 19:08:53.000,"Inventory Balances - Latest Snapshot, Sales",/shared/Regional Analytics/Northeast Region/Region Share/Level_4_Inventory_Finder_gm/Level 4 Sales,/shared/Regional Analytics/Northeast Region/Region Share/Level_4_Inventory_Finder_gm,page 1,[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 65822722] No connection configuration is specified for DriverClass or JndiName parameters - Cause: No conneciton configuration is specified Action: C,KH021302,Enterprise Analytics Analyst,Service & Connectivity Errors,Critical System Failures,Level 4 Sales
2022-12-01 19:11:15.000,"Inventory Balances - Latest Snapshot, Sales",/shared/Regional Analytics/Northeast Region/Region Share/Level_4_Inventory_Finder_gm/Level 4 Sales,Untitled Dashboard,No Page,[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 65822722] No connection configuration is specified for DriverClass or JndiName parameters - Cause: No conneciton configuration is specified Action: C,KH021302,Enterprise Analytics Analyst,Service & Connectivity Errors,Critical System Failures,Level 4 Sales
2022-12-01 19:13:24.000,"Inventory Balances - Latest Snapshot, Sales",/shared/Regional Analytics/Northeast Region/Region Share/Level_4_Inventory_Finder_gm/Level 4 Sales,Untitled Dashboard,No Page,[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 65822722] No connection configuration is specified for DriverClass or JndiName parameters - Cause: No conneciton configuration is specified Action: C,KH021302,Enterprise Analytics Analyst,Service & Connectivity Errors,Critical System Failures,Level 4 Sales
2022-12-01 19:13:35.000,"Inventory Balances - Latest Snapshot, Sales",/shared/Regional Analytics/Northeast Region/Region Share/Level_4_Inventory_Finder_gm/Level 4 Sales,Untitled Dashboard,No Page,[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 65822722] No connection configuration is specified for DriverClass or JndiName parameters - Cause: No conneciton configuration is specified Action: C,CL085848,Business Analyst,Service & Connectivity Errors,Critical System Failures,Level 4 Sales
2022-12-01 19:13:49.000,"Inventory Balances - Latest Snapshot, Sales",/shared/Regional Analytics/Northeast Region/Region Share/Level_4_Inventory_Finder_gm/Level 4 Sales,Untitled Dashboard,No Page,[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 65822722] No connection configuration is specified for DriverClass or JndiName parameters - Cause: No conneciton configuration is specified Action: C,CL085848,Business Analyst,Service & Connectivity Errors,Critical System Failures,Level 4 Sales
2022-12-01 19:15:28.000,"Inventory Balances - Latest Snapshot, Sales",/shared/Regional Analytics/Northeast Region/Region Share/Level_4_Inventory_Finder_gm/Level 4 Sales,Untitled Dashboard,No Page,[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 65822722] No connection configuration is specified for DriverClass or JndiName parameters - Cause: No conneciton configuration is specified Action: C,KH021302,Enterprise Analytics Analyst,Service & Connectivity Errors,Critical System Failures,Level 4 Sales
2022-12-01 19:19:32.000,"Inventory Balances - Latest Snapshot, Sales",No Path Available,Untitled Dashboard,No Page,[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 65822722] No connection configuration is specified for DriverClass or JndiName parameters - Cause: No conneciton configuration is specified Action: C,KH021302,Enterprise Analytics Analyst,Service & Connectivity Errors,Critical System Failures,No Path Available
2022-12-01 19:19:32.000,"Inventory Balances - Latest Snapshot, Sales",No Path Available,Untitled Dashboard,No Page,[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 65822722] No connection configuration is specified for DriverClass or JndiName parameters - Cause: No conneciton configuration is specified Action: C,KH021302,Enterprise Analytics Analyst,Service & Connectivity Errors,Critical System Failures,No Path Available
2022-12-01 19:19:33.000,"Inventory Balances - Latest Snapshot, Sales",No Path Available,Untitled Dashboard,No Page,[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 65822722] No connection configuration is specified for DriverClass or JndiName parameters - Cause: No conneciton configuration is specified Action: C,KH021302,Enterprise Analytics Analyst,Service & Connectivity Errors,Critical System Failures,No Path Available
2022-12-01 19:19:33.000,"Inventory Balances - Latest Snapshot, Sales",No Path Available,Untitled Dashboard,No Page,[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 65822722] No connection configuration is specified for DriverClass or JndiName parameters - Cause: No conneciton configuration is specified Action: C,KH021302,Enterprise Analytics Analyst,Service & Connectivity Errors,Critical System Failures,No Path Available
2022-12-01 19:19:34.000,"Inventory Balances - Latest Snapshot, Sales",No Path Available,Untitled Dashboard,No Page,[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 65822722] No connection configuration is specified for DriverClass or JndiName parameters - Cause: No conneciton configuration is specified Action: C,KH021302,Enterprise Analytics Analyst,Service & Connectivity Errors,Critical System Failures,No Path Available
2022-12-01 19:19:34.000,"Inventory Balances - Latest Snapshot, Sales",No Path Available,Untitled Dashboard,No Page,[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 65822722] No connection configuration is specified for DriverClass or JndiName parameters - Cause: No conneciton configuration is specified Action: C,KH021302,Enterprise Analytics Analyst,Service & Connectivity Errors,Critical System Failures,No Path Available
2022-12-01 19:19:35.000,"Inventory Balances - Latest Snapshot, Sales",No Path Available,Untitled Dashboard,No Page,[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 65822722] No connection configuration is specified for DriverClass or JndiName parameters - Cause: No conneciton configuration is specified Action: C,KH021302,Enterprise Analytics Analyst,Service & Connectivity Errors,Critical System Failures,No Path Available
2022-12-01 19:19:35.000,"Inventory Balances - Latest Snapshot, Sales",No Path Available,Untitled Dashboard,No Page,[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 65822722] No connection configuration is specified for DriverClass or JndiName parameters - Cause: No conneciton configuration is specified Action: C,KH021302,Enterprise Analytics Analyst,Service & Connectivity Errors,Critical System Failures,No Path Available
2022-12-01 19:19:36.000,"Inventory Balances - Latest Snapshot, Sales",No Path Available,Untitled Dashboard,No Page,[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 65822722] No connection configuration is specified for DriverClass or JndiName parameters - Cause: No conneciton configuration is specified Action: C,KH021302,Enterprise Analytics Analyst,Service & Connectivity Errors,Critical System Failures,No Path Available
2022-12-01 19:19:36.000,"Inventory Balances - Latest Snapshot, Sales",No Path Available,Untitled Dashboard,No Page,[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 65822722] No connection configuration is specified for DriverClass or JndiName parameters - Cause: No conneciton configuration is specified Action: C,KH021302,Enterprise Analytics Analyst,Service & Connectivity Errors,Critical System Failures,No Path Available
2022-12-01 19:19:37.000,"Inventory Balances - Latest Snapshot, Sales",No Path Available,Untitled Dashboard,No Page,[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 65822722] No connection configuration is specified for DriverClass or JndiName parameters - Cause: No conneciton configuration is specified Action: C,KH021302,Enterprise Analytics Analyst,Service & Connectivity Errors,Critical System Failures,No Path Available
2022-12-01 19:22:44.000,"Inventory Balances - Latest Snapshot, Sales",No Path Available,Untitled Dashboard,No Page,[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 65822722] No connection configuration is specified for DriverClass or JndiName parameters - Cause: No conneciton configuration is specified Action: C,KH021302,Enterprise Analytics Analyst,Service & Connectivity Errors,Critical System Failures,No Path Available
2022-12-01 19:22:44.000,"Inventory Balances - Latest Snapshot, Sales",No Path Available,Untitled Dashboard,No Page,[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 65822722] No connection configuration is specified for DriverClass or JndiName parameters - Cause: No conneciton configuration is specified Action: C,KH021302,Enterprise Analytics Analyst,Service & Connectivity Errors,Critical System Failures,No Path Available
2022-12-01 19:28:29.000,"Inventory Usage - Latest Snapshot, Sales",No Path Available,Untitled Dashboard,No Page,[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 65822722] No connection configuration is specified for DriverClass or JndiName parameters - Cause: No conneciton configuration is specified Action: C,KH021302,Enterprise Analytics Analyst,Service & Connectivity Errors,Critical System Failures,No Path Available
2022-12-01 19:28:29.000,"Inventory Usage - Latest Snapshot, Sales",No Path Available,Untitled Dashboard,No Page,[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 65822722] No connection configuration is specified for DriverClass or JndiName parameters - Cause: No conneciton configuration is specified Action: C,KH021302,Enterprise Analytics Analyst,Service & Connectivity Errors,Critical System Failures,No Path Available
2022-12-01 19:34:08.000,"Inventory Balances - Latest Snapshot, Sales",/shared/Regional Analytics/Northeast Region/Region Share/Level_4_Inventory_Finder_gm/Level 4 Inventory Open Orders Finder,Untitled Dashboard,No Page,[nQSError: 42029] Subquery contains too many values for the IN predicate.,KH021302,Enterprise Analytics Analyst,SQL Syntax & Compilation Errors,Query & Code Issues,Level 4 Inventory Open Orders Finder
2022-12-01 19:34:23.000,"Inventory Balances - Latest Snapshot, Inventory Usage - Latest Snapshot",/shared/Regional Analytics/Northeast Region/Region Share/Level_4_Inventory_Finder_gm/Level 4 Inventory Open Orders Finder,Untitled Dashboard,No Page,[nQSError: 42029] Subquery contains too many values for the IN predicate.,KH021302,Enterprise Analytics Analyst,SQL Syntax & Compilation Errors,Query & Code Issues,Level 4 Inventory Open Orders Finder
2022-12-01 19:54:06.000,"Inventory Balances - Latest Snapshot, Sales",No Path Available,Untitled Dashboard,No Page,[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 65822722] No connection configuration is specified for DriverClass or JndiName parameters - Cause: No conneciton configuration is specified Action: C,KH021302,Enterprise Analytics Analyst,Service & Connectivity Errors,Critical System Failures,No Path Available
2022-12-01 19:54:06.000,"Inventory Balances - Latest Snapshot, Sales",No Path Available,Untitled Dashboard,No Page,[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 65822722] No connection configuration is specified for DriverClass or JndiName parameters - Cause: No conneciton configuration is specified Action: C,KH021302,Enterprise Analytics Analyst,Service & Connectivity Errors,Critical System Failures,No Path Available
2022-12-01 19:55:43.000,"Inventory Balances - Latest Snapshot, Sales",No Path Available,Untitled Dashboard,No Page,[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 65822722] No connection configuration is specified for DriverClass or JndiName parameters - Cause: No conneciton configuration is specified Action: C,KH021302,Enterprise Analytics Analyst,Service & Connectivity Errors,Critical System Failures,No Path Available
2022-12-01 19:55:43.000,"Inventory Balances - Latest Snapshot, Sales",No Path Available,Untitled Dashboard,No Page,[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 65822722] No connection configuration is specified for DriverClass or JndiName parameters - Cause: No conneciton configuration is specified Action: C,KH021302,Enterprise Analytics Analyst,Service & Connectivity Errors,Critical System Failures,No Path Available
2022-09-13 13:36:47.000,Sales,/shared/Transportation Analytics/Census Survey 2022/Census Deliveries,/shared/Transportation Analytics/Census Survey 2022/Census Survey,Census Survey- Stockton,[nQSError: 46066] Operation cancelled.,CH052257,Transportation & Logistics Manager,Operation Cancelled,Uncategorized),Census Deliveries
2022-09-19 13:41:57.000,Sales,/shared/Transportation Analytics/Census Survey 2022/Census Deliveries,/shared/Transportation Analytics/Census Survey 2022/Census Survey,Census Survey- Stockton,[nQSError: 46066] Operation cancelled.,CH052257,Transportation & Logistics Manager,Operation Cancelled,Uncategorized),Census Deliveries
2022-09-21 18:01:19.000,Receipts,/shared/SBU Analytics/ACM Analytics/Sample Reports/Trim Coil SOW,Untitled Dashboard,No Page,[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 115] Database Error - Cause: Numeric value 'ACM' is not recognized Action: Please refer to logs for more Details[nQSError: 77031] Error occurs while,BB018537,ACM Financial Analyst II,Data Type & Value Errors,Data Issues,Trim Coil SOW
2022-09-21 20:35:15.000,Receipts,/shared/SBU Analytics/ACM Analytics/Sample Reports/Trim Coil SOW,Untitled Dashboard,No Page,[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 115] Database Error - Cause: Numeric value 'ACM' is not recognized Action: Please refer to logs for more Details[nQSError: 77031] Error occurs while,BB018537,ACM Financial Analyst II,Data Type & Value Errors,Data Issues,Trim Coil SOW
2022-09-21 20:35:55.000,Receipts,/shared/SBU Analytics/ACM Analytics/Sample Reports/Trim Coil SOW,Untitled Dashboard,No Page,[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 115] Database Error - Cause: Numeric value 'ACM' is not recognized Action: Please refer to logs for more Details[nQSError: 77031] Error occurs while,BB018537,ACM Financial Analyst II,Data Type & Value Errors,Data Issues,Trim Coil SOW
